,review_id,user_id,business_id,stars,useful,funny,cool,text,date
1802,xIC-MZvy-9TLL0HwEMJYKg,l7guh6Y_YUKQYe9NcLGmBQ,0QFlJUWiY5Q7wMRbFxGxAQ,3.0,0,0,0,I used to go here all the time for the soup but I guess I went too much for the soup used to be thick and delicious now its watery the only time you can get it thick is when is the last serving of the day. lately the bread has been over cook I don't know if they just getting too busy or just not enough staff. they always got cookies on deck so that's a plus. I still prefer there subs over blimpies or Jimmy Johns which is right next door .,2013-12-22 17:25:58
1803,jTzaNymenTxn5s_t1n_SUQ,jxyUmYTVauLOn3sefvixGw,SL57cOPVnizgoe4qdzll3Q,5.0,0,0,1,"Great idea! Pizza made as you want it, and cooked fast. The choices are endless, the staff was welcoming and very helpful, and the pizza was good. A great place for adults and kids!",2016-06-20 01:23:45
1804,iC4bx1YaWuqgzjeeRJV39g,dbniRDVoe4SFTOD3C6xNBA,p3dR8xcFxGgjMI3u4bQSpg,4.0,0,0,0,They make the Szechuan fish to order but its worth the 3-5 minute wait.,2014-05-06 00:43:12
1805,916EimIkXWiHPZRch8whzg,PATW5bL8tvkDlMANAGx5Fg,gZh5eXZNngigUfsL_GJYoA,3.0,0,0,0,"There are actually a couple of Mexican chains nearby: Qdoba, Chipotle, and Boloco. Qdoba in Wellesley is just a place that you can find a passable burrito, quickly. The things I personally want to remember when coming here:

*Get my burrito to go. There are too many Woo Dudes in here for my dining pleasure.

*Don't order anything that sounds weird, gimmicky, or otherwise fused between food cultures. This is not a fusion restaurant, and it will be unfortunate for my taste buds.",2012-04-22 03:01:26
1806,MPKegVouN9snkfwnZUjJzg,DYVTbhw-Qawb7zzbGaJ75A,5JT7wa6_RtDTIAu_cA4XPA,1.0,0,0,0,"This has to be the worst Dunkin in America. I waited around for 35+ minutes to get simple drinks and food. And the employees (all three of them) were making mistakes taking orders, making the food, and even yelling at the customers for no reason.  I ended up just giving up on my order after already paying for it, because it was going nowhere.  Ended up just going to McDonalds next door and got all the food in 5 minutes. I like Dunkin and I have been to numerous locations in California, Georgia, New York, DC, and Massachusetts.  This by far is the worst experience ever. AVOID THIS LOCATION AT ALL COST UNTIL THEY RETRAIN THE ENTIRE STAFF.",2018-12-24 14:15:32
1807,AWziMy8jo1zUbZfE83aeCg,OzT_8IW38hCIQEuz-Fyexg,UU1VB0-TdLLQzR0_DGLQ1g,4.0,0,0,0,"I love this place for lunch.  I like the Craft 2 option.  I usually get the tortilla soup with Chicken and two tacos.  They let you mix it up, so I usually do that as well.  I love that their website has the nutritional information for each item you include or exclude.  That's awesome.  

They are quick.  You can get your food to go or eat in, they even have convenient web site ordering so you don't have to wait.  Sometimes at noon, the line can get pretty long.",2013-03-18 04:39:37
1808,mG3xMKMAlAqC4Nl_yfALGg,iHFkAOXh55kDPc0v3RG7yg,yfU-tGTDMdF6nKISzb25-g,1.0,3,0,0,"Wife bit on (luckily didn't swallow) RAW chicken tender!  Sure enough the entire order was completely RAW inside.  A 3rd party ""investigation"" company called me and luckily she didn't get sick or there would've been a lot more than an investigation. This is pretty much as bad a screw up as possible. Wanna know how the manager tried to comfort me? ""Oh, sir I am so sorry I would never want your wife to get sick I had food poisoning a couple of weeks ago and I would never want her to go through that."" Seriously?? Like, I wonder how you got sick lady?! Perhaps by poorly training your employees??? Never going back, ever. Wouldn't recommend unless you like your chicken rare.",2017-06-26 18:37:52
1809,0ACgnHhMWVnyjzw4rxZcog,dV67idHVTDPoAp2rW5UciA,Qgw9mjwjUNprbMhkR_OsvQ,3.0,0,0,0,"Good, solid pizza, served really fast....went perfect with my cans of Miller High Life!!!!!  Late hours are a huge bonus.",2008-03-16 23:20:21
1810,CzRFQwiB-VHOAt9FDFb1hg,8oYoINX7mkP8PhPgiSLaJw,1DqH1jYITwUvlVut_YBApg,3.0,0,0,0,"Last week I did stop by this place.  It was ok with their food order.  The first time that I have been to this place and they did not listen carefully to make sure request extra ingredients on my order but, they did not listen carefully at all.  Then, when I came back at the second time and I notice the rice was cold with my steak burrito order.",2018-09-19 23:53:18
1811,9TcH_yJ0HTbldNIqt1MLjg,tTM8UYDr4uyGOA_Eq4M68Q,Qgw9mjwjUNprbMhkR_OsvQ,1.0,0,0,0,"DO NOT GO HERE!!!

I created a yelp account specifically because this place infuriated me so much.

I ordered last night through foodler. I had ordered a half and half pizza but since there was no way to add toppings to a cheese pizza, I had to start with a pepperoni pizza. The final result seemed confusing. So, I called and was super nice and quick in explaining what I wanted.. a pizza with pepperoni on the whole thing and half with onions, mushrooms, hamburg and sausage also. I also ordered a garden salad with romaine instead of iceberg. 

I have been in the restaurant business forever and made sure that when I ordered online, I did so correctly. I made sure I was charged for all the toppings and that they not only had romaine lettuce but that their ceasar was the same price as the garden salad so that I wasn't requesting to substitute a more expensive item. I went out of my way to order correctly and to not annoy or confuse the people working there.

The very first thing the guy on the phone did was get completely annoyed that I ""typed my order into the comments"" so I wouldn't have to pay for my toppings. I am not a scammer or a complete moron so of course I had not. He said he would have to call me back with a new total after he put in the order. Thats funny, because this pizza was already $18. I assured him that I was charged for all the toppings but said if he needed to call back, I would be available.  He did not.

Then 2 hours go by. Still no pizza. I called in and the guy that answered the phone sounded shocked that I had waited two hours, he seemed to kinda care. Then he handed the phone to someone else (I think the guy who I originally called the first time) who answered ""New York Pizza"" like I had not just spoken to someone else. I again, nicely told him I had ordered two hours ago and all he said was, ""So do you still want the pizza""? He told me he had never rang it in. I was BLOWN AWAY by his indifference. I would normally never ASK someone for an apology but I was truly in shock. I said that I did still want it but that any sort of apology would be nice, I mean it was Sat night and I had plans later and was about to wait at least 2.5 hours for a pizza. I was very nice about it. WAY TOO NICE in fact. He gave me a very lackluster ""sorry Ill get it there asap""

About 40 min later the food arrives. Full price, no apology, no extra cookie, nothing. 

The pizza was DISGUSTING. Slightly undercooked, but would not have been any better had it been cooked anyway. The low quality meat toppings including the albino sausage turds reminded me of chewy dog treats. Remember snausages? Thats what this pizza smelled like. After gagging on a couple of bites, I picked all of the meat off. My friend refused to eat it at all. To call it NY pizza is laughable, as it is barely passable as edible. The sauce was EXACTLY like the sauce on red baron frozen pizzas. Abnormally smooth and kind of sweet. Its amazing I could even tell though, because there was very little sauce on the pizza at all. It was also the size of 4 NY slices, and again $18.

What sent me over the edge though was the salad. It was not only iceberg, not a leaf of romaine, but it was torn iceberg on the bottom, then carrots, cabbage, olives and pepperoncinis on top of that, then a giant fucking tuft of shredded, taco like, iceberg on top of that. REALLY NY PIZZA? YOU CANT MAKE A PIZZA, AND YOU CANT MAKE A REASONABLE APOLOGY FOR SOMEONE WAITING ALL NIGHT FOR THAT SHITTY PIZZA, BUT YOU ARE EXPERIMENTING WITH TEXTURES IN YOUR SALAD USING ICEBERG LETTUCE!!!!???  WHAT A JOKE!!!!

UGH, I'm getting more annoyed just thinking about it. I cannot possibly imagine that this place ever serves good food. You can tell when you just order the wrong thing or when the place has absolutely no hope. This is definitely the latter. Save your money and go anywhere else.",2012-12-02 17:48:27
1812,kobq-ZhV-3JNfddr_GXTUw,9T2CUfjQmKsTJiCgmESV6A,yfU-tGTDMdF6nKISzb25-g,1.0,6,1,0,"So...Yeah.  I'll not be returning.

Had an early dinner on Friday, so I was heading home about 10pm and had a craving for a good cheeseburger and fries.  Being mindful of what I eat at all times, this is kind of a rarity for me.  I figured if I was going to do something wrong, I should do it right!  That said, I skipped the idea of McDonald's or Wendy's and went for Steak n Shake.

Damnit.  

Ordered the Classic Double combo with a strawberry milkshake.  First thing, while the girl manning the drive thru was certainly nice enough, she had me pull off to the side to wait for my food, which she would bring out to me.  Seven or eight minutes later she comes out.  Didn't open the bag until I got home.

So I live one mile from this location on Emerald/Britton, got back to the house pretty fast.  Opened up my order to find what can only be described as a flat cheeseburger frisbee with the world's largest piece of lettuce.  Lopsided, a giant slice of pickle sticking out from both ends...just...wow.  Did I mention the lettuce was brown?  Yep, no lie.  Spotted, browned...that weird reddish color at the end of the leaf-I took pictures and tweeted them to the company's account. 

I'm a sucker for good food, but I've never been one to complain if it's not unless something REALLY bugs me.  I realize I'm not going to get perfection from a fast food joint, but this just bothered me.  In fact, this is my first YELP review.

Step up your game, Steak N Shake.  You've lost this customer, but it doesn't mean you have to lose more.

Milkshake was awesome, though.",2015-06-13 12:38:28
1813,CGcR1L2VGVtvu8j-b2KPUA,9TTTVHFTmug0-5Z57xF0BQ,h2Cdd94W7WM94ZLpCLePCA,3.0,0,0,0,"I do not understand the negative reviews because my experience eating here was a good one.  I was exhausted and stopped here at one in the morning and had the chicken fried steak dinner.  It is Denny's and so I was not expecting a gourmet dining experience.  The food was hot and tasty and the waitress was very nice.  The place was clean and quiet and had an interesting ambience with many small groups of college students having coffee or pancakes.  There was just one waitress working to serve about seven tables and running the cash register, too, but she did a good job.  I went in starving and in need of some relaxation and I had no complaints about my meal or the service.  So I would definitely stop in again if I were up that way.  Again, it's not the greatest food on earth but it is just fine if you are hungry late at night!",2015-12-21 00:01:01
1814,iZf49BE6Is0f0pTH68uRBg,GHm-UbmlJtwhhIttR020Hw,pPv0aTxwwuPLtH-xRseK7A,1.0,0,0,0,"The food is not the primary attraction at McDonald's.  In my opinion, people stop at McDonald's for 1 of 2 reasons - they're hungry or they're in a hurry or both.  At best, I consider McDonald's to be reliable survival food. And I confess - I do stop at McDonald's a little too often.

I stopped at this particular store yesterday because 1. I was hungry and 2. I was in a hurry.  This store has a 2-lane drive-up and it took forever to place my order.  Then, at the 1st window, the clerk said ""$4"". I corrected her and said my order was $9.51. Then at the 2nd window, they  handed me my wife's salad and told me it would be a few minutes while they waited for fries.  Then they handed me 2 bags - my order and what appeared to be the $4 order.  I returned the smaller bag and pulled away. I was on my way home when I realized they had never given me my drink.

If you're in a hurry - skip this particular McDonald's and
If you do stop - be sure to double check your order before pulling awa",2014-09-19 00:12:03
1815,6iuGEqDk_RmYhvadsF005w,dfa4smCLNPTvVLUG9z-v2w,pVJfXUOnJcNchRlnldfSzw,4.0,0,0,0,"Wwwwway better than chipotle. The burrito's and bowls just tasted more ""authentic"" if that makes any sense. Loved it. Be careful of their spicy hit sauce. Incan take heat, but theirs made me a little teary eyed. And they have that cool Coke machine. I made my own concoction and loved it!  It's a cool place when you have to grab a quick bite to eat.",2012-08-12 16:05:27
